tweet_id,tweet_text,corrected_label,informative_content
593331069375516672',4 month old baby found alive after 4 days in Nepal earthquake rubble: (adsbygoogle = window.adsbygoogle || [])... http://t.co/VXdzA9a8d2,affected_people_and_evacuations,4 month old baby found alive
592328147510697985',RT @humanityfirstuk: HF ready to send medical team and survival kits to #Nepal. Pls donate to our disaster fund at http://t.co/OLcpJIQU4X h…,rescue_volunteering_and_donation_effort,HF ready to send medical team and survival kits to #Nepal
592907774553624577',"RT @NST_Online: Nepalis spend third night in open as quake toll passes 4,000 http://t.co/JLM2OPIPCc #NepalEarthquake #nst170 http://t.co/jU…",injured_or_dead_people,"toll passes 4,000"
592856275974782977',Election manoeuvres and Nepal appeal: The latest manoeuvres in the general election campaign and the aftermath... http://t.co/EifyWbqWpW,not_related_or_irrelevant,Election manoeuvres and Nepal appeal: The latest manoeuvres in the general election campaign and the aftermath... http://t.co/EifyWbqWpW
592292499265298432',"Major Quake, Aftershocks in Nepal Kill More Than 2,100, Shake Mount Everest  RT @VOAAsia http://t.co/srcWsFrYuw",injured_or_dead_people,"Kill More Than 2,100,"
592154823753015296',RT @LoisAppleby: Big #earthquake reported in #Nepal @ActionAid team in country holding emergency meeting to assess situation.,other_useful_information,Big #earthquake reported in #Nepal
592762625261510656',"RT @MCS_Corporate: @pam3152 @Jenikay_1 Cameron supports an outrageous £12.5billion of ""aid"" PA as calls go out for charity donations for Ne…",rescue_volunteering_and_donation_effort,"Cameron supports an outrageous £12.5billion of ""aid"" "
592128500255084545',"#Nepal #earthquake: death toll exceeds 1,000 people. http://t.co/QNKMfSPQqj #Everest",injured_or_dead_people,"death toll exceeds 1,000 people"
592281795233583104',"RT @tpcpcanada: Looking 4 Faye Kennedy (sister-in-law) 32y, 5\'5"", #Canadian hiker #Langtang Park #Kathmandu #Nepal #NepalEarthquake http://…",affected_people_and_evacuations,"Looking 4 Faye Kennedy (sister-in-law) 32y, 5\'5"", #Canadian hiker"
592734527899963392',RT @BJPLucknowBJP: Top questions the world is asking about the #NepalEarthquake on #Google http://t.co/9HAw3BugC8,not_related_or_irrelevant,RT @BJPLucknowBJP: Top questions the world is asking about the #NepalEarthquake on #Google http://t.co/9HAw3BugC8
592344006735974401',"RT @rkarnad: Truly awful sight. Kathmandu's Darbar Square, a UNESCO World Heritage site, in ruins after today's earthquake. http://t.co/AoA…",infrastructure_and_utilities_damage,"Kathmandu's Darbar Square, a UNESCO World Heritage site, in ruins"
591955258101858304',"RT @MontrealCP: Nepal 7.9 earthquake hits populated Kathmandu Valley: A powerful, 7.9-magnitude earthquake shook Nepal's capital… http://t.…",other_useful_information,"Nepal 7.9 earthquake hits populated Kathmandu Valley: A powerful, 7.9-magnitude earthquake shook Nepal's capital"
593070148405202944',"Nepal Weighs Monumental Losses: While Nepalese mourn the deaths of thousands from the earthquake, they are als... http://t.co/QCH3WQO4ee",injured_or_dead_people,the deaths of thousands
592315864386555904',RT @ICEYTREY: Bruce Jenner still front page of Yahoo when 1500 people died in an earthquake in Nepal this morning,injured_or_dead_people,1500 people died
592284932761718784',Nepal's airport reopens fr rescue operations... Thank god .. #NepalEarthquake #NepalQuakeRelief,infrastructure_and_utilities_damage,Nepal's airport reopens fr rescue operations
592285467145408512',RT @ChannelNewsAsia: Latest #NepalQuake aftershock triggers avalanches on Mount Everest http://t.co/rnBxLk4N5M  https://t.co/Exz9NCZ8MQ,other_useful_information,Latest #NepalQuake aftershock triggers avalanches on Mount Everest
592250375610224641',#Nepal: Hundreds waiting for a flight at #Kathmandu airport as new aftershock delays traffic.  https://t.co/jGtqnGK8ne,affected_people_and_evacuations,Hundreds waiting for a flight at #Kathmandu airport 
593112804263067649',RT @itsPrinceInsan: Salute 2 @derasachasauda chief @Gurmeetramrahim 4 his grt step 4 #Nepalquake victims #MSGHelpEarthquakeVictims... http:…,affected_people_and_evacuations,4 #Nepalquake victims
593245959481643008',"Earthquakes are soooo funny! Nepal quake reveals our ‘mean girl’ social media avatars Sitting in a cab in Mumbai, … http://t.co/jQGM0IAd6o",not_related_or_irrelevant,"Earthquakes are soooo funny! Nepal quake reveals our ‘mean girl’ social media avatars Sitting in a cab in Mumbai, … http://t.co/jQGM0IAd6o"
592278565963636736',Nepal Earthquake: Major Aftershock Hits Kathmandu as Toll Climbs http://t.co/OEf8JroZbT vía @NBCNews,other_useful_information,Major Aftershock Hits Kathmandu
592219512700739584',RT @sofiahsan: No casualty of Kashmiris reported so far due to earthquake in Nepal. All the Kashmiri shopkeepers and tourists in Kathmandu …,injured_or_dead_people,No casualty of Kashmiris reported so far
592256527152484352',RT @Raheelk: For everyone in Nepal.  https://t.co/54YPD0W9WG,not_related_or_irrelevant,RT @Raheelk: For everyone in Nepal.  https://t.co/54YPD0W9WG
593816172551897089',RT @henrylaufp: Henry is participating Unicef's dolls auction to help Nepal children. detail http://t.co/AsUzDAtBxz http://t.co/IbxUjEpLBS,rescue_volunteering_and_donation_effort,Henry is participating Unicef's dolls auction to help Nepal children
593042667941933056',RT @news24tvchannel: 5.5 magnitude quake jolts Pak's northwest #Pakistan #earthquake #Nepal #China #Indi http://t.co/0JtJIRsmR4 http://t.co…,other_useful_information,5.5 magnitude quake jolts Pak's northwest #Pakistan 
592089514471923713',RT @briannacabello1: 1000 people in Nepal died today. Be thankfulὤF,injured_or_dead_people,1000 people in Nepal died
592268702487187456',"RT @AmitAmitinsan4: At least1800 confirmed dead in #Nepal. Happened at bad time of day when people werein buildings,at schools &amp; work #MSGH…",injured_or_dead_people,At least1800 confirmed dead
592247037657260032',"Nepal’s Dharahara #Tower destroyed, killing dozens: Buried beneath the rubble were so many… http://t.co/41VJCdjsou",infrastructure_and_utilities_damage,Nepal’s Dharahara #Tower destroyed
592149334994518016',RT @dipakbhattarai: Hundreds of people getting treatment outside of Teaching hospital #earthquake  #nepal http://t.co/wHv1w2kToe,rescue_volunteering_and_donation_effort,Hundreds of people getting treatment 
592927947910164480',"RT BJPRajnathSingh: NDRF has rescued 11 individuals, recovered 67 dead bodies and evacuated more than 1000 people in Nepal. #ThankYouPM #BJP",rescue_volunteering_and_donation_effort,NDRF has rescued 11 individuals
592274570997936128',RT @JigmeUgen: Four Before/After photos from #NepalEarthquake that destroyed historic/ancient structures killed +1500 #NepalQuake http://t.…,injured_or_dead_people,killed +1500
593783308774838273',"Earthquake in Nepal and India..but Most affected areas are Twitter, Facebook and Whatsapp.",other_useful_information,Earthquake in Nepal and India
592324159067197440',RT @AapChorHain: Pic1 :Modi sent relief material to Nepal with in hours.  Pic2 :Sonia sent relief material to Uthrakhand after 3 days. http…,rescue_volunteering_and_donation_effort,Modi sent relief material to Nepal[SEP]Sonia sent relief material to Uthrakhand
593066729590358016',@VipulG007 @VipulG007 @CrayonBytes good job Bihar @NitishKumarJDU  https://t.co/KfhXl8gL5e,not_related_or_irrelevant,@VipulG007 @VipulG007 @CrayonBytes good job Bihar @NitishKumarJDU  https://t.co/KfhXl8gL5e
592127637973241856',"RT @EllenBarryNYT: Death toll in Nepal quake now 686 and climbing, of which 500 were in the valley around Katmandu, per Home Ministry. http…",injured_or_dead_people,Death toll in Nepal quake now 686
592286581462962177',"@jainrounak he's a Nepali, stuck in Kathmandu. But not wanting for anything",affected_people_and_evacuations,"he's a Nepali, stuck"
593157615279968256',RT @ndtv: Thousands flee Kathmandu as India steps up relief efforts in Nepal: 10 developments http://t.co/2PSUwTRqv5 http://t.co/0yVpcvhjED,affected_people_and_evacuations,Thousands flee
592343665844051968',RT @RedCrossAU: Watch on @CNN - #RedCross discusses rescue efforts in Nepal: http://t.co/zspG1IEsqi #nepalearthquake @ICRC @Federation @nep…,rescue_volunteering_and_donation_effort,#RedCross discusses rescue efforts in Nepal
592342818372329472',"RT @TheAtlanticFOTO: Nepal After the Earthquake - 27 photos, immediate aftermath of the devastating 7.8 quake: http://t.co/pbM9UKxppw http:…",other_useful_information,Nepal After the Earthquake [SEP]immediate aftermath of the devastating 7.8 quake
592959221165006848',RT @891adelaide: Missing Adelaide man Zac Sheridan  calls his family from Nepal. @MichaelSmyth_ spoke to his brother http://t.co/P1QG3ieVGt,affected_people_and_evacuations,Missing Adelaide man Zac Sheridan calls his family
593029346534686721',"Rescue attempts continued Tuesday near the epicenter of the weekend earthquake in #Nepal that killed more than 4,400. http://t.co/z7D54RpPws",injured_or_dead_people,"killed more than 4,400"
592281825340456960',"RT @suzannam1: So many lives,so much heritage n infrastructure destroyed.Can't imagine.Hope Nepal gets over dis grave devastation n loss #N…",infrastructure_and_utilities_damage,so much heritage n infrastructure destroyed
592281989870329856',Deccan Chronicle - India - Aftermath of the earthquake Photo: AP - http://t.co/Vyd7wv2XrX,other_useful_information,Aftermath of the earthquake
592377691946360832',"6.7-magnitude aftershock hits Nepal after quake kills 2,500: A strong earthquake aftershock struck India and N... http://t.co/NDv7ZDzxP7",injured_or_dead_people,"kills 2,500"
592249501898924032',"RT @LodhiMaleeha: Tmr Pakistan will send four C-130 aircraft with 30 bed hospital, search &amp; rescue teams and relief items for Nepal's earth…",rescue_volunteering_and_donation_effort,"Tmr Pakistan will send four C-130 aircraft with 30 bed hospital, search &amp; rescue teams and relief items"
591904330497675265',RT @sureshsambandam: Massive earthquake in Nepal; tremors felt across North India: http://t.co/omIyvmKOGk,other_useful_information,Massive earthquake in Nepal; tremors felt across North India
593117988397707264',RT @mercycorps: MT @Madonna: Rescue Nepal! Send support to the victims of the earthquake in Nepal. Join me by giving to @mercycorps: http:/…,not_related_or_irrelevant,RT @mercycorps: MT @Madonna: Rescue Nepal! Send support to the victims of the earthquake in Nepal. Join me by giving to @mercycorps: http:/…
592648960969433088',"RT @thekiranbedi: Very determined,concerned,generous,humane leadership effectively deploying resources in Nepal. Thank U @PMOIndia for lead…",not_related_or_irrelevant,"RT @thekiranbedi: Very determined,concerned,generous,humane leadership effectively deploying resources in Nepal. Thank U @PMOIndia for lead…"
592176468601409536',RT @IndianExpress: #ExpressFrontPage #earthquake Explained: How bad is the damage? How prepared was Nepal? http://t.co/hTPVijPVcr http://t.…,infrastructure_and_utilities_damage,How bad is the damage?
592107163562086400',"RT @TejshreeThapa: Small mercies: #NepalQuake not on school day, not on office day, not at night-time. It's not a lot but I'll take it.",not_related_or_irrelevant,"RT @TejshreeThapa: Small mercies: #NepalQuake not on school day, not on office day, not at night-time. It's not a lot but I'll take it."
593019766081597440',"Nepal Earthquake: Lok Sabha Members to Donate a Month's Salary to Prime Minister's Relief Fund: All Lok Sabha members, who have agree...",rescue_volunteering_and_donation_effort,Lok Sabha Members to Donate a Month's Salary to Prime Minister's Relief Fund:
592378036256804864',RT @CMOfficeUP: '@UPGovt is sending 25 buses today for evacuation in Nepal.More buses will be sent as demand arises'- #UPCM @yadavakhilesh,affected_people_and_evacuations,sending 25 buses today for evacuation
592332652964814849',Google launches Person Finder after Nepal Earthquake - Maine News - http://t.co/BGkAkGrXhW - #technews,rescue_volunteering_and_donation_effort,Google launches Person Finder
592261482265464832',#NepalEarthquake  damage is massive. International community has a decisive role to play. #SwarajAbhiyan #kathmandu,infrastructure_and_utilities_damage,damage is massive
591973543249899521',RT @worksonmypc: Still getting details on the #NepalEarthquake about the location and safety of my team.,other_useful_information,details on the #NepalEarthquake
597666520702025728',RT @ewnreporter: #Nepalquake This is the team heading to Nepal. ML http://t.co/pXSFVMoJDy,rescue_volunteering_and_donation_effort,This is the team heading to Nepal
592906115484090369',I feel like Nepal is part of our own nation. Such beautiful nation. Such beautiful people. #WeAreWithYou #Salute2IndianForces,not_related_or_irrelevant,I feel like Nepal is part of our own nation. Such beautiful nation. Such beautiful people. #WeAreWithYou #Salute2IndianForces
592123119508135936',RT @marjory_egan: 1400 killed in a Magnitude 7.9 earthquake in Nepal: USGS http://t.co/5nfF4IW7qv #Irantalks #google #Mumbai,injured_or_dead_people,1400 killed
591909936205987841',"After Nepal Earthquake, PM Narendra Modi Calls Emergency Meet: 10 Developments: http://t.co/tGy1ChVxTX",other_useful_information,After Nepal Earthquake
592275760095821824',"Vriendin #Kathmandu schrijft: ""Boudha stupa top cracked but not fallen. Swayambhu OK but buildings all around it are damaged or collapsed"".",infrastructure_and_utilities_damage,Boudha stupa top cracked but not fallen. Swayambhu OK but buildings all around it are damaged or collapsed
