text	label_p1	label_p2	rationale_label
#youtube Nepal earthquake: 25 shocking pictures summarising the tragedy http://t.co/Peq9cWJwr9	other_useful_information	other_useful_information	nepal earthquake : 25 shocking pictures summarising the tragedy
Nepal’s Slowing Economy Set for Freefall Without World’s Help http://t.co/KSzIMVHGQf via @business	not_related_or_irrelevant	not_related_or_irrelevant	nepals slowing economy set for freefall without worlds help via
RT @EconomicTimes: Foreign Secy S Jaishankar: We will have 5 helicopters positioned in Kathmandu as part of our rescue ops #NepalQuake http…	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	we will have 5 helicopters positioned in kathmandu as part of our rescue ops
RT @humanityfirstuk: HF #medical team of 12 from UK arriving in Delhi this morning. Team from USA on standby. #NepalQuake	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	hf #medical team of 12 from uk arriving in delhi 
India U-14 football girls stranded at Kathmandu: Fresh tremors on Sunday delayed the evacuation of the Indian… http://t.co/HESX3zQih4	affected_people_and_evacuations	affected_people_and_evacuations	india u - 14 football girls stranded 
Nepal Earthquake | CCTV Footage | M 6.7 Earthquake Watch Out Full Video!\nNepal earthquake: rescue attempts... http://t.co/awoOwUSufX	other_useful_information	other_useful_information	nepal earthquake | cctv footage | m 6.7 earthquake watch out full video 
#BaltimoreRiots look at all those poor people who died in #NepalEarthquake and ur worried about #Rioting n #violence #NepalQuake	not_related_or_irrelevant	not_related_or_irrelevant	#baltimoreriots look at all those poor people who died in #nepalearthquake and ur worried about #rioting n #violence #nepalquake
@Sootradhar Different school of thoughts #ThankYouPM #IndiaWithNepal http://t.co/KeJOMuvdjU	not_related_or_irrelevant	not_related_or_irrelevant	different school of thoughts #thankyoupm #indiawithnepal
Uodate: Nepal hit by major aftershock as search for quake survivors intensifies http://t.co/O45lB2zcBg via @USATODAY	other_useful_information	other_useful_information	nepal hit by major aftershock 
RT @NepalPoliceHQ: Nepal Police Hotline Numbers at Headquarters: http://t.co/UY3lYOIFeB	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	nepal police hotline numbers 
RT @DeptofDefense: .@usairforce​ loads equipment &amp; supplies to be sent to Nepal w/ members of the Fairfax Co. Urban Search &amp; Rescue Team ht…	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	loads equipment & supplies to be sent to nepal 
Nepal quake: Kathmandu airport reopens for rescue operations	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	kathmandu airport reopens for rescue operations
» Nepal Map #NepalMap Nepal earthquake: Devastation in maps and images » UPDATE » Ontario CAN Oshawa CAN... http://t.co/750BQ9NISx	other_useful_information	other_useful_information	nepal earthquake : devastation in maps and images update 
RT @RT_com: Google launches special 'personal finder' for people in #NepalEarthquake zone http://t.co/3ExhCMkg19 http://t.co/tkdsEiTQsq	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	google launches special ' personal finder ' for people 
RT @ABC: Climbers are stuck on Mt. Everest with no way down after Nepal earthquake:  http://t.co/2clfsFw4NL http://t.co/4OJ67Lqwhs	affected_people_and_evacuations	affected_people_and_evacuations	climbers are stuck 
#Kathmandu airport shut down after latest tremors. #EarthquakeInNepal @FocusNewsIndia	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	#kathmandu airport shut down 
Bollywood Celebs Pray for Safety Post Nepal Earthquake: A strong earthquake measuring 7.9 on the Richter scale rocked Nepal at 11.41 am	not_related_or_irrelevant	not_related_or_irrelevant	bollywood celebs pray for safety post nepal earthquake 
"RT @IndianExpress: LIVE: Aftershocks continue to rock Nepal; 1,800 dead http://t.co/0BntFz3PEr http://t.co/69y4xySBWr"	injured_or_dead_people	injured_or_dead_people	1,800 dead
"RT @insan_shweta: The 7.9 earthquake dat hit nepal has dstroyed buildings, cellphone netwrks r down nd power is out @Gurmeetramrahim #MSGHe…"	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	dstroyed buildings , cellphone netwrks r down nd power is out 
Latest earthquakes in Nepal: interactive map &amp; list  http://t.co/PJPLsFgrv1	other_useful_information	other_useful_information	latest earthquakes in nepal 
Please pray and support the people of Nepal https://t.co/33wLg6m8OU #NepalEarthquake #PrayforNepal	not_related_or_irrelevant	not_related_or_irrelevant	please pray and support the people of nepal #nepalearthquake #prayfornepal
"RT @AmitAmitinsan4: At least1800 confirmed dead in #Nepal. Happened at bad time of day when people werein buildings,at schools &amp; work #MSGH…"	injured_or_dead_people	injured_or_dead_people	at least 1800 confirmed dead 
Aftershock 6.7 hits Nepal. Pray \U000fe35b for Nepal.	other_useful_information	other_useful_information	aftershock 6.7 hits nepal 
Hundreds dead as magnitude 7.8 earthquake hits Nepal: The death toll from a powerful earthquake that struck Ne... http://t.co/QNtq5Uffg3	injured_or_dead_people	injured_or_dead_people	hundreds dead 
"RT @seccathaholic: Wait? There was a devastating earthquake in Nepal with over 4,000 estimated dead? At least CNN knows it's important that…"	injured_or_dead_people	injured_or_dead_people	over 4,000 estimated dead 
RT @reportedly: Kathmandu’s UNESCO Heritage sites in ruin. Heartbreaking photos. http://t.co/qhX8NDR2FQ http://t.co/pCf51f9y72 #NepalQuake	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	kathmandus unesco heritage sites in ruin 
RT @mercycorps: MT @Madonna: Rescue Nepal! Send support to the victims of the earthquake in Nepal. Join me by giving to @mercycorps: http:/…	not_related_or_irrelevant	not_related_or_irrelevant	mt : rescue nepal ! send support to the victims of the earthquake in nepal . join me by giving to : :/
"RT @Saudi_Gazette: #Nepal police official says at least 2,152 are confirmed dead following massive #earthquake. — @AP"	injured_or_dead_people	injured_or_dead_people	at least 2,152 are confirmed dead 
"Dude. Almost 7 magnitude aftershock in Nepal. Stay safe, friends."	other_useful_information	other_useful_information	almost 7 magnitude aftershock in nepal 
RT @LifeWithSelG: I'm gonna donate to help the children affected by the #NepalEarthquake. Support UNICEF's relief efforts too here: http://…	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	i 'm gonna donate to help the children affected  _sep_exp_token_ support unicef 's relief efforts 
RT @ShiwaniNeupane: Massive aftershock. A wall of a old house next to mine has collapsed now. Kathmandu is in shock again. People on street…	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	a wall of a old house next to mine has collapsed now 
Fresh 6.9 magnitude earthquake hits Nepal\nhttp://t.co/dLhAhvKF7G \n#NepalEarthquake http://t.co/6hkjl1AjCZ	other_useful_information	other_useful_information	fresh 6.9 magnitude earthquake hits nepal
"Dogs from India, France assisting in rescue operations in Nepal http://t.co/ujYYYwqHBw  https://t.co/rVIwZH5Jon"	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	dogs from india , france assisting in rescue operations in nepal
"Powerful quake kills nearly 1800 people in Nepal, toll expected to rise http://t.co/xKuytCzKWE"	injured_or_dead_people	injured_or_dead_people	kills nearly 1800 people  _sep_exp_token_ toll expected to rise
"Earthquake Devastates Nepal, Killing More Than 1,900 http://t.co/6qBhenXTnb"	injured_or_dead_people	injured_or_dead_people	killing more than 1,900
"RT @DanielVargoMD: So proud of @UofUSurgery stepping up for #NepalEarthquake. Safe travels for Courtney Scaife, MD and residents @KatieWRus…"	not_related_or_irrelevant	not_related_or_irrelevant	" rt : so proud of stepping up for #nepalearthquake . safe travels for courtney scaife , md and residents "
RT @narendramodi: Received a call from Pujya Morari Bapu. He has donated Rs. 51 lakh for relief work in Nepal. My deepest gratitude to him.	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	he has donated rs . 51 lakh for relief work in nepal 
RT @AP: The Latest on Nepal earthquake: Airbus offers aircraft and satellite imagery for relief efforts: http://t.co/e1Fm4DvAUB	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	airbus offers aircraft and satellite imagery for relief efforts
RT @iSupportNamo: Spain seeks India's help in evacuating its nationals from Nepal (PTI)	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	spain seeks india 's help in evacuating its nationals from nepal 
#FollowMe #FF #RT Indian carriers cap fares to and from Nepal: In a bid to pull out as man... http://t.co/ZgH0REYPd4 #FollowBack #Follow	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	indian carriers cap fares to and from nepal 
RT @wzzm13: According to the AP: U.S. Geological Survey says Kathmandu region has been hit by magnitude 6.7 aftershock.  STORY: http://t.co…	other_useful_information	other_useful_information	kathmandu region has been hit by magnitude 6.7 aftershock 
RT @insan_vicky: very bad News of this time.. And now Dera Sacha Sauda Stand with all victims people of Nepal #MSGHelpEarthquakeVictims	not_related_or_irrelevant	not_related_or_irrelevant	very bad news of this time .. and now dera sacha sauda stand with all victims people of nepal #msghelpearthquakevictims
"RT firstpost: 6 more evacuated by MI17 V5 of IAF from Dhuncha, north of Kathmandu: Sitanshu Kar, Spokesperson Defe… http://t.co/boDUaNDGWi"	affected_people_and_evacuations	affected_people_and_evacuations	6 more evacuated 
RT @ZakariaZainal: Everyone huddling out in the open near Thamel at #Kathmandu #earthquake http://t.co/6FFxMbX8pE	affected_people_and_evacuations	affected_people_and_evacuations	everyone huddling out in the open 
Live: Rescue operations hit after fresh 6.7 magnitude tremors jolt Nepal  @timesofindia http://t.co/4s8TkutCME	other_useful_information	other_useful_information	operations hit after fresh 6.7 magnitude tremors jolt nepal
#Newsflash: Air India resumes flight to Nepal http://t.co/0VXshSrc6t	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	air india resumes flight to nepal
@IndiGo6E flight delhi to Nepal return from #Kathmandu without landing due to massive earthquake attack during landing @AdityaGhosh6E	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	flight delhi to nepal return from #kathmandu without landing 
"RT @AP: BREAKING: Police say at least 3,617 people have been confirmed dead in Nepal after massive quake"	injured_or_dead_people	injured_or_dead_people	at least 3,617 people have been confirmed dead 
#Nepal earthquake historic Dharahara tower collapses hundreds feared trapped http://t.co/b9Pzp6NuY1	infrastructure_and_utilities_damage	infrastructure_and_utilities_damage	historic dharahara tower collapses 
RT @lowendguy: much more interested in nepal than fucking baltimore	not_related_or_irrelevant	not_related_or_irrelevant	much more interested in nepal than fucking baltimore
RT @ndtv: Andhra Pradesh government opens control rooms for Telugus stranded in Nepal http://t.co/6l9oyEC7x2 http://t.co/vdivZcOoFM	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	andhra pradesh government opens control rooms for telugus stranded in nepal
"RT @TejshreeThapa: Small mercies: #NepalQuake not on school day, not on office day, not at night-time. It's not a lot but I'll take it."	not_related_or_irrelevant	not_related_or_irrelevant	" rt : small mercies : #nepalquake not on school day , not on office day , not at night-time . it 's not a lot but i 'll take it . "
"RT @yunartistic: #AHeartOfGold #YunaKim(@Yunaaaa) donated $100,000 thru @unicefkorea to help the Nepalese children affected by the #NepalEa…"	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	#aheartofgold #yunakim ( ) donated $ 100,000 thru to help the nepalese children affected 
"RT @mterrycooke: Historic Durbar Square (Kathmandu), before &amp; after yesterday's #NepalQuake. http://t.co/lKmAAeBD4Y"	other_useful_information	other_useful_information	historic durbar square ( kathmandu ) , before & after yesterday 's #nepalquake 
"RT @UjjwalAcharya: Latest #NepalQuake death toll: 5,530"	injured_or_dead_people	injured_or_dead_people	death toll : 5,530
RT @MovifiedTelugu: Great work by #RamCharan &amp; #Chiranjeevi Charitable Trust with #Apollo Hospitals to send Medical supplies to Nepal! http…	rescue_volunteering_and_donation_effort	rescue_volunteering_and_donation_effort	charitable trust with #apollo hospitals to send medical supplies to nepal
